study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,celltype,n_selected_genes,padj_celltype_BH,padj_global_BH
GSE250136,pseudobulk_deseq2,celltype_barcode,Oxa1l,177.95639756318417,-0.05486018639471385,0.054547915824407774,1.070859507748935,0.30075138405999224,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Mrpl52,785.8909637777409,-0.03931825036086029,0.0275298245062018,2.043089353312098,0.15289884513663168,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Mmp14,16.20385551792399,-0.1162806969630275,0.17485286778328465,1.2782633423079233,0.25822218726456203,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Lrp10,41.19623847045624,-0.01531918383344055,0.10759492852063837,0.020686342953723624,0.8856367054602146,0.9052940754620211,neural,11352,0.9052940754620211,0.909960731364099
GSE250136,pseudobulk_deseq2,celltype_barcode,Rem2,9.044792581732459,-0.1605633208003814,0.2168562578283135,0.6003624686077558,0.438439761300743,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Prmt5,415.86125172734415,0.036846181490801676,0.035913827871928934,1.0711880776863723,0.3006772413471469,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Haus4,137.4290769104191,0.01933806915417391,0.06350735397060098,0.5370223448930176,0.46366938979668904,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ajuba,78.5409213270506,-3.457695836285927e-4,0.08018862070732771,0.4005677004273025,0.5267962183166466,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,4931414P19Rik,8.75045388991089,0.06488817538235776,0.2275663964553985,0.19498056111632422,0.6588032684293871,0.816656083404652,neural,11352,0.816656083404652,0.8313526404302097
GSE250136,pseudobulk_deseq2,celltype_barcode,Psmb5,1138.6038418119356,0.020190967873854954,0.029527784180528687,0.6129542864707105,0.433677632521814,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Cdh24,32.84318665164816,0.010978785698726519,0.12042475596557108,0.11864430815293758,0.7305095231980128,0.8320830387004102,neural,11352,0.8320830387004102,0.8450384337803428
GSE250136,pseudobulk_deseq2,celltype_barcode,Acin1,988.9382598149087,0.009434620683782603,0.024598826491480014,0.26467990689059206,0.6069230723486291,0.8146260760605695,neural,11352,0.8146260760605695,0.8275985718273843
GSE250136,pseudobulk_deseq2,celltype_barcode,1700123O20Rik,159.09046714522532,-0.007482067950695292,0.05430510864728396,0.10411367648663372,0.7469478179508677,0.8386642315577759,neural,11352,0.8386642315577759,0.8502765530082882
GSE250136,pseudobulk_deseq2,celltype_barcode,Homez,28.286381420303837,0.038044939640106384,0.1258413388820158,0.18742725848639452,0.6650665697569123,0.8174414096759002,neural,11352,0.8174414096759002,0.8321604632219022
GSE250136,pseudobulk_deseq2,celltype_barcode,Bcl2l2,9.15418488361251,-0.12727334790428965,0.2153004686456376,0.34804439336976145,0.555222244557854,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Pabpn1,1627.9327584630767,-0.006332235136071368,0.019923743000219974,0.13589668789026632,0.712394824467908,0.8276877119163432,neural,11352,0.8276877119163432,0.8413014099644376
GSE250136,pseudobulk_deseq2,celltype_barcode,Slc22a17,35.16091907630486,-0.08795049575757945,0.10678261225633227,0.7425246107858072,0.3888533535528524,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Efs,47.37766210631071,-0.04685544621250501,0.09779108145924804,0.23286318324804256,0.6294089004640084,0.8146260760605695,neural,11352,0.8146260760605695,0.8286944382409545
GSE250136,pseudobulk_deseq2,celltype_barcode,Ngdn,145.59117298537828,-0.0010504629380332275,0.05832058015844376,0.07269173166667997,0.7874571962981773,0.8532702304439151,neural,11352,0.8532702304439151,0.8634026555622489
GSE250136,pseudobulk_deseq2,celltype_barcode,Zfhx2,73.09334904053884,0.0720117750018318,0.07886352302282093,0.844853693078079,0.3580122916645264,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Thtpa,17.390961900579647,-0.013146377678311871,0.1537766113261091,0.014730178678092898,0.9033996033695038,0.9173005455576907,neural,11352,0.9173005455576907,0.9208664524024583
GSE250136,pseudobulk_deseq2,celltype_barcode,Ap1g2,13.769108407494974,-0.13387801975080835,0.1999280248654565,0.4483538019521234,0.5031177459761,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Dhrs4,113.01162561139964,-0.0069791474877358125,0.06473434257986266,0.12573204006014294,0.7228989115137842,0.829999004547531,neural,11352,0.829999004547531,0.8433761988620474
GSE250136,pseudobulk_deseq2,celltype_barcode,Carmil3,11.181092734303094,0.3004829805170962,0.20349461300123992,2.1952567964190024,0.13843613612930175,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Pck2,55.816141153024454,-0.07792785991702508,0.10865388269950774,0.53365055110811,0.46507612259881315,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Dcaf11,52.79725352080624,0.1560476866567468,0.09209228530764361,2.9747564193635583,0.08457285709973922,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Psme1,219.49113285759637,-0.012382453332248893,0.04637416594620679,0.1461730195094617,0.7022197179243304,0.8254261182770347,neural,11352,0.8254261182770347,0.8392830912780481
GSE250136,pseudobulk_deseq2,celltype_barcode,Emc9,14.166877415973556,-0.33142877548662236,0.18377301334205934,3.351536963678001,0.06714229553829174,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Psme2,214.87705254413464,0.02667130195052897,0.050431250029804364,0.35636555276863646,0.5505316759240612,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Rnf31,11.826413046028794,-0.17216949624961322,0.19649736094489953,0.7753819694238757,0.37855722930839875,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Irf9,6.308243346087167,0.15915842460365012,0.2570861907612014,0.400364009694826,0.5269013269860993,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Rec8,8.714885851504485,-0.06549044677705614,0.31249789999045735,1.795479299742368,0.18025998773401752,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ipo4,107.38708492722552,0.03781689644239335,0.06722569215006723,0.5487973311503822,0.4588095207394889,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Tm9sf1,71.68523526427295,0.0147538156351388,0.08339006329631404,0.18469206168089158,0.6673715835239814,0.8183439535715048,neural,11352,0.8183439535715048,0.8328508179570651
GSE250136,pseudobulk_deseq2,celltype_barcode,Mdp1,196.93908358534654,0.010424867262746417,0.05186392310394794,0.04276146100215783,0.8361750806364863,0.8769716471284532,neural,11352,0.8769716471284532,0.8830627594458496
GSE250136,pseudobulk_deseq2,celltype_barcode,Nedd8,1726.2495220550738,-0.014410668326957837,0.024233420447990508,0.5756864731841915,0.4480080701213174,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Gmpr2,96.92051670712955,0.028659180793628537,0.06646355278617815,0.25937296560925915,0.6105512633574004,0.8146260760605695,neural,11352,0.8146260760605695,0.8276829550444532
GSE250136,pseudobulk_deseq2,celltype_barcode,Tinf2,73.23631208228646,-0.03185974597422016,0.07709057291079598,0.19876394864806457,0.655720406289109,0.8165939180344629,neural,11352,0.8165939180344629,0.830833139005905
GSE250136,pseudobulk_deseq2,celltype_barcode,Rabggta,32.53757155415124,0.0683672908903789,0.11925353461989854,0.5192876415138699,0.4711457121023856,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Dhrs1,83.60807603094887,0.01783438904569822,0.07024903089319999,0.0692467477043408,0.7924366875381303,0.8559470059831931,neural,11352,0.8559470059831931,0.86612746687672
GSE250136,pseudobulk_deseq2,celltype_barcode,Nop9,138.69112777260113,0.1012097783227528,0.060065375742304396,2.8432243264892634,0.09175991677022112,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Nfatc4,13.165942364495878,-0.3600070474554048,0.2019279043416575,3.7837139344895263,0.051753667478999704,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Nynrin,51.5686921095589,9.148917341149725e-4,0.08898575670616603,0.04703904713019824,0.8282980684329778,0.8731121404027997,neural,11352,0.8731121404027997,0.880044835419431
GSE250136,pseudobulk_deseq2,celltype_barcode,Khnyn,25.80486284654239,0.04844598141533155,0.13497978995768384,0.4451980094627572,0.5046242087375508,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Rnf17,8.903451159883824,-0.18421533900645656,0.2584441419467144,0.5299323848726374,0.4666352876701934,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Cenpj,60.19478912988496,0.031135003338272946,0.09087667163361009,0.9544843938773226,0.32858045413953896,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Mphosph8,586.6286844851633,-0.06629781105236468,0.04906831421694019,1.8273152655021363,0.17644498233741746,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm16973,6.492786015150854,0.03588004699332227,0.27208722173531824,0.15836039752259978,0.6906705666284385,0.8235953520168284,neural,11352,0.8235953520168284,0.8372911781793851
GSE250136,pseudobulk_deseq2,celltype_barcode,Pspc1,412.25639797197266,0.007895509468470284,0.03276739295175007,0.35397357922468586,0.5518723563272141,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Zmym5,140.59021712580451,-0.03277335316935165,0.057500051052007776,0.3967981200471513,0.5287474910254183,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,2410022M11Rik,37.83436338092712,-0.08610710384450541,0.10620381834785432,0.895439405824618,0.3440075246843767,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Zmym2,145.28244791848692,0.037697129644854575,0.06048429488692399,0.40524179758031664,0.5243945149373848,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Cryl1,8.612267265180733,0.13511120921117817,0.25454274437008345,0.29464840259694824,0.5872570078375156,0.8146260760605695,neural,11352,0.8146260760605695,0.8266606139333916
GSE250136,pseudobulk_deseq2,celltype_barcode,Ift88,60.18885029650988,0.036917020844102186,0.08482282658927917,0.4690691950341943,0.4934156942617434,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Eef1akmt1,215.0499930830946,0.05247604729665568,0.05352293020197012,0.9657569016904688,0.32574068000264267,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Xpo4,202.6006820086309,-0.04551889696705744,0.05090690217265858,0.8555666735441605,0.35498230771831446,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Lats2,70.22357173614695,-0.05066481641831813,0.09966242948365663,0.4862795828782964,0.48559160781854965,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Sap18,369.34191333518066,-0.029817765086467548,0.043987374237939185,0.6107575025080507,0.43450273955655516,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ska3,82.60192973007995,-0.021316566591621504,0.07404389002938981,0.08539366114501945,0.7701169390946655,0.8464778498900639,neural,11352,0.8464778498900639,0.8572776492600093
GSE250136,pseudobulk_deseq2,celltype_barcode,Mrpl57,402.39503459281434,-0.06409169028025395,0.04072246772689062,2.600831319383275,0.10680767687977669,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Zdhhc20,210.9944637404775,-0.031469660995464256,0.047610055070658436,0.6714402992981547,0.41254990344470616,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Micu2,144.7408338263657,-0.05791702961406443,0.05684592372211267,1.2759233805226131,0.25865839194002943,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Fgf9,11.642729794774159,-0.09556312184689282,0.23247641588524295,0.6308314992735973,0.427050478491341,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Rcbtb1,166.07200719284418,0.06465788899659262,0.05350671953336676,1.4590470096583488,0.22708181234991817,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Setdb2,16.262964781198257,-0.14668660588532573,0.16306468088978904,0.8495012558641122,0.35669346834689625,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Cab39l,117.42244797927664,-0.033466769332061365,0.0628546898379255,0.8796501505247818,0.34829751825153055,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Cdadc1,66.05729274060421,0.01898098049070502,0.08395728416989436,0.056439610725220746,0.8122144481635115,0.8655336026825404,neural,11352,0.8655336026825404,0.8736810782934975
GSE250136,pseudobulk_deseq2,celltype_barcode,Shisa2,28.044596438481378,0.022321816617681404,0.14305456824388063,0.4722722997194353,0.49194365764604125,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Atp8a2,6.555148541386838,0.5439451232877104,0.2642252373899924,4.76797836769353,0.028993852896359702,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm49336,91.15325081027846,-0.058561074019001305,0.07147111166602468,1.1177997591546216,0.2903927164212097,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Mtmr6,13.87075323970893,-0.14452842724137505,0.17499898416322485,0.758423715468524,0.38382226743984743,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Amer2,36.82220317774698,0.006051311779253116,0.11163012737069743,0.024534853065944162,0.8755316871471955,0.8986511710183278,neural,11352,0.8986511710183278,0.9038132891466382
GSE250136,pseudobulk_deseq2,celltype_barcode,Spata13,99.14217149584928,-0.018223547621419124,0.07232497428154111,0.514304753743346,0.4732812754424008,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Mipep,45.69963560450906,-0.00352429978913737,0.09948336661294865,1.3202321514460778,0.2505503910146074,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Tnfrsf19,26.999246167991824,-0.11471948625216621,0.14494359374510024,1.2225132214542498,0.26886799463997096,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Sacs,98.70548495506085,-0.005342548970918814,0.06857903839232841,0.010032306223848764,0.9202161895090946,0.9293872353557772,neural,11352,0.9293872353557772,0.9322088969443798
GSE250136,pseudobulk_deseq2,celltype_barcode,Ebpl,159.01320761485957,0.09228154108535833,0.07018450850546762,1.814133376543822,0.17801318691087606,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Kpna3,245.2316010667164,-0.039597054554479906,0.04489048471025389,0.778394211409136,0.37763269733136384,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Spryd7,53.82608184380664,0.09683161593990372,0.08999307700183025,1.2113288633594266,0.2710691035134031,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Trim13,16.374434851176932,-0.09078222829926776,0.1557012135169369,0.35173561274628184,0.553132282357773,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Dleu2,120.97671872113368,0.03508181214049528,0.07295085148501583,0.32084801963929976,0.5710984613858676,0.8146260760605695,neural,11352,0.8146260760605695,0.8265106794923862
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm27010,8.661282700912135,0.03961835420714077,0.24280751034212092,0.3709879391044666,0.5424662485951606,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Dleu7,9.877168203553511,0.20672167367385222,0.23231288923780255,1.3819493809637748,0.23976937577576324,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Rnaseh2b,243.56391810053745,0.031730417362707285,0.04411863598306228,0.5282741303535943,0.4673333559719866,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Fam124a,9.827916215933879,0.1589753624255245,0.2030739848200678,0.6302783448188904,0.4272532335855476,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ints6,131.01126562937444,0.028782041253729705,0.061984211565929745,0.44224936544227944,0.506038775812736,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Wdfy2,48.48329911133294,0.08948189412236159,0.09719050058394517,1.1512145304777732,0.28329505014379647,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ctsb,151.24485260861636,0.01629577183565878,0.0668968090758106,0.13043783071043435,0.7179785123364659,0.8289635545858758,neural,11352,0.8289635545858758,0.8422879994981739
GSE250136,pseudobulk_deseq2,celltype_barcode,Fdft1,268.72769921197414,-0.028402809027401634,0.062293490664741824,0.7422487072665547,0.38894148786409777,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Fam167a,30.51024478921654,0.18339178828366015,0.11831069835328335,2.4210626900945726,0.11971369421629856,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Mtmr9,46.91384918359973,0.1509792777306705,0.09626328914424097,2.7306971257756913,0.0984363090354847,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Xkr6,38.15937988827622,0.1771175079512037,0.14302567594558308,2.154147660750567,0.1421853261217806,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Pinx1,265.5323612385621,0.009354432612945293,0.04501309010154221,0.058897951122759196,0.8082463288327252,0.8633160015294025,neural,11352,0.8633160015294025,0.8719368550789053
GSE250136,pseudobulk_deseq2,celltype_barcode,Msra,51.025332628519486,0.13173957848158635,0.09968721150508728,1.7525948827355649,0.18555085174626826,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Kif13b,32.538132927261664,0.006805332740056349,0.12046374921161429,0.3841253676936276,0.5354036367962768,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Hmbox1,78.2293825146877,-0.05409234679078244,0.08163798721235302,0.8529066672492718,0.3557313541290045,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ints9,117.22630605432417,-0.027555869362622203,0.06897824563880349,0.44164045760933845,0.5063317372614267,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Extl3,54.01335278622538,0.07366589856638076,0.09299470794685079,0.7581419929600202,0.3839106073530181,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Fzd3,543.4203093873908,0.018143827703754126,0.05107087154236499,0.37142318241438943,0.5422295320061266,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Fbxo16,43.95168909219008,-0.07402872637606295,0.10091566668665596,0.6947034497835318,0.4045691557511245,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Zfp395,63.213079825382295,0.011167091839198763,0.0943789747759975,0.6155236086535751,0.4327156215420717,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Pnoc,6.415707806307923,0.08710184367880891,0.27086660322309586,0.3346577794590786,0.5629292053372805,0.8146260760605695,neural,11352,0.8146260760605695,0.8255483140293671
GSE250136,pseudobulk_deseq2,celltype_barcode,Elp3,197.48664546543677,0.049212411068759676,0.05148383851894203,1.437389528312906,0.23056223903745307,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Pbk,208.36358910155576,0.009726997582350112,0.050428280970951804,0.20602022006789866,0.6499047600601029,0.8161905189096539,neural,11352,0.8161905189096539,0.830211814930263
GSE250136,pseudobulk_deseq2,celltype_barcode,Esco2,141.49037964024606,0.0044147415985411114,0.06331161456992342,0.0664136278985552,0.7966319500915731,0.8577475999533164,neural,11352,0.8577475999533164,0.8675643477885789
GSE250136,pseudobulk_deseq2,celltype_barcode,Ccdc25,271.9729183391333,-0.06041804698758088,0.04878791266097163,1.5362669467038472,0.21517431907723533,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Trim35,191.29883198080182,-0.01862912537359225,0.051102236388653854,0.39518149672704794,0.5295882840580901,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Dpysl2,635.9628955498905,0.02854933763134878,0.03257740002023506,0.76718372613729,0.38108970167206574,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Bnip3l,924.12705857254,-0.04452591715743305,0.050458554093198146,0.8317128241707223,0.361777715224011,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ppp2r2a,474.08453648954355,0.01089167574880332,0.033095977226527094,0.13048477556364446,0.7179299356502439,0.8289635545858758,neural,11352,0.8289635545858758,0.8422879994981739
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm20667,8.300806090037826,-0.11359545319195205,0.22475080995195112,0.44860539423875423,0.5029979754544807,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Cdca2,130.03299149484513,-0.10793579530838106,0.06680680042812283,2.627605464245619,0.10501998948302566,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Kctd9,17.984450058392234,0.05609557516519015,0.1691899496400564,0.11194648428411824,0.7379388808907668,0.8343086857806267,neural,11352,0.8343086857806267,0.8470609609113239
GSE250136,pseudobulk_deseq2,celltype_barcode,Dock5,10.719748036813943,0.09790160529412101,0.19811135950724487,0.5237138385255236,0.46926174939720267,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Nefl,33.95937291720491,-0.002887420702252801,0.12150299684185456,0.052932832234660054,0.8180363167667147,0.8693426661553249,neural,11352,0.8693426661553249,0.8764132631056728
GSE250136,pseudobulk_deseq2,celltype_barcode,Stc1,5.420027538778066,-0.11267989608147629,0.2819836777870347,0.2505785343504243,0.6166680079507763,0.8146260760605695,neural,11352,0.8146260760605695,0.828436364383739
GSE250136,pseudobulk_deseq2,celltype_barcode,Slc25a37,45.12604263012457,-0.07405459791713316,0.09814725812986613,0.5689879758732559,0.4506613482603675,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Loxl2,116.2404614953724,-0.032074967606253633,0.12952845581011707,0.07836744495338621,0.7795221110279322,0.8498317705249583,neural,11352,0.8498317705249583,0.8599635874437631
GSE250136,pseudobulk_deseq2,celltype_barcode,R3hcc1,247.67841147356435,-0.015241344401535734,0.042324777249722334,0.6906180648005602,0.40595423351014204,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Chmp7,38.9711746041619,-0.04207015857514453,0.10658801607884746,0.3269271231881703,0.5674741362286604,0.8146260760605695,neural,11352,0.8146260760605695,0.8261961700643121
GSE250136,pseudobulk_deseq2,celltype_barcode,Tnfrsf10b,11.222509390580901,-0.16164486435516381,0.23039046121252285,1.6889295719318795,0.1937421352599625,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Rhobtb2,25.062241462086863,-0.011795554413018924,0.12686409859783795,0.2580343019936606,0.6114738431007876,0.8146260760605695,neural,11352,0.8146260760605695,0.8280226076496804
GSE250136,pseudobulk_deseq2,celltype_barcode,Bin3,49.84050168383611,0.11614768737178457,0.09733536950759582,1.424249658056823,0.23270519474133383,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ccar2,99.04103781603159,0.07095943546991897,0.06533249956369605,1.3084793518067386,0.25267016163706996,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Sorbs3,5.863110716745291,0.3359450368354799,0.29666982137363074,1.2895244719031496,0.2561356029170599,0.8146260760605695,neural,11352,0.8146260760605695,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ppp3cc,17.398937272650745,-0.006313260709359092,0.15677402425779668,0.09471489450353943,0.7582665963377666,0.8432513597944615,neural,11352,0.8432513597944615,0.8538337144956535
GSE250136,pseudobulk_deseq2,celltype_barcode,Slc39a14,36.622718715901414,-0.02812097921638583,0.146012520672507,0.04346236576446927,0.8348570895073595,0.8763181324247231,neural,11352,0.8763181324247231,0.8826766521166216
